Jurisdicción,CUE Anexo,Nombre,Sector,Estado,Ámbito,Domicilio,CP,Teléfono,Código Localidad,Localidad,Departamento,E-mail,Ed. Común,Ed. Especial,Ed. de Jóvenes y Adultos,Ed. Artística,Ed. Hospitalaria Domiciliaria,Ed. Intercultural Bilingüe,Ed. Contexto de Encierro,Jardín maternal,Jardín de infantes,Primaria,Secundaria,Secundaria Técnica (INET),Superior no Universitario,Superior No Universitario (INET),dpto_link,Address,Address_2,Address_3,lng,lat,id
Buenos Aires,60672800,ESCUELA SECUNDARIA Nº9 MARIA CLAUDIA FALCONE,Estatal,Activo,Urbano,RIO NEGRO RIO IV Y SANTIAGO DEL ESTERO 10076  ,1657,4769-8997,6840013,PABLO PODESTA,TRES DE FEBRERO,eemn9117@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6840,"RIO NEGRO RIO IV Y SANTIAGO DEL ESTERO 10076  , PABLO PODESTA, TRES DE FEBRERO, Buenos Aires, Argentina","RIO NEGRO RIO IV Y SANTIAGO DEL ESTERO 10076  , PABLO PODESTA, TRES DE FEBRERO, Buenos Aires, Argentina","RIO NEGRO RIO IV Y SANTIAGO DEL ESTERO 10076, TRES DE FEBRERO, Buenos Aires, Argentina",,,
Buenos Aires,60674200,ESCUELA SECUNDARIA Nº2 O. E .A.,Estatal,Activo,Urbano,LARREA E/ CABRAL E ITALIA 640  ,1812,43-1002,6270002,CARLOS SPEGAZZIN,EZEIZA,media2oea@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6270,"LARREA E/ CABRAL E ITALIA 640  , CARLOS SPEGAZZIN, EZEIZA, Buenos Aires, Argentina","LARREA 640  , CARLOS SPEGAZZIN, EZEIZA, Buenos Aires, Argentina","LARREA 640, EZEIZA, Buenos Aires, Argentina",-58.5975174,-34.9197957,Ej9MYXJyZWEgNjQwLCBCMTgxMkRQTiBDYXJsb3MgU3BlZ2F6emluaSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,60676700,ESCUELA PAULA A.DE SARMIENTO,Estatal,Activo,Urbano,J. B. ALBERDI Y ESTRADA 1227  ,1636,4790-6766,6861009,OLIVOS,VICENTE LOPEZ,secretaria.empas@mvl.edu.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6861,"J. B. ALBERDI Y ESTRADA 1227  , OLIVOS, VICENTE LOPEZ, Buenos Aires, Argentina","J. B. ALBERDI Y ESTRADA 1227  , OLIVOS, VICENTE LOPEZ, Buenos Aires, Argentina","J. B. ALBERDI Y ESTRADA 1227, VICENTE LOPEZ, Buenos Aires, Argentina",-58.4882767,-34.5092459,EkRKdWFuIEJhdXRpc3RhIEFsYmVyZGkgMTIyNywgQjE2MzZGUEkgT2xpdm9zLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,60681200,ESCUELA SECUNDARIA Nº6 JUAN PABLO DUARTE Y DIEZ,Estatal,Activo,Urbano,AGUSTIN ALVAREZ E/MAIPU Y 25 DE MAYO 1431  ,1638,4795-8889/4928,6861010,VICENTE LOPEZ,VICENTE LOPEZ,secundaria6vl@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6861,"AGUSTIN ALVAREZ E/MAIPU Y 25 DE MAYO 1431  , VICENTE LOPEZ, VICENTE LOPEZ, Buenos Aires, Argentina","AGUSTIN ALVAREZ 25 DE MAYO 1431  , VICENTE LOPEZ, VICENTE LOPEZ, Buenos Aires, Argentina","AGUSTIN ALVAREZ 25 DE MAYO 1431, VICENTE LOPEZ, Buenos Aires, Argentina",-58.478133,-34.533242,ChIJG1EC-7C2vJURUbEQH9DKfP8
Buenos Aires,60682600,ESCUELA SECUNDARIA Nº5 JOSE INGENIEROS,Estatal,Activo,Urbano,J.INGENIEROS E/G. LORCA Y FC.RODRIGUEZ 1605  ,1702,4757-0825,6840009,JOSE INGENIEROS,TRES DE FEBRERO,eem5117@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6840,"J.INGENIEROS E/G. LORCA Y FC.RODRIGUEZ 1605  , JOSE INGENIEROS, TRES DE FEBRERO, Buenos Aires, Argentina","J.INGENIEROS 1605  , JOSE INGENIEROS, TRES DE FEBRERO, Buenos Aires, Argentina","J.INGENIEROS 1605, TRES DE FEBRERO, Buenos Aires, Argentina",-58.5335471,-34.6188579,EklKb3PDqSBJbmdlbmllcm9zIDE2MDUsIEIxNzAzQUZLIEpvc8OpIEluZ2VuaWVyb3MsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60683900,ESCUELA SECUNDARIA Nº4 JUAN BAUTISTA ALBERDI,Estatal,Activo,Urbano,TRES LOMAS E/PUEYRREDON Y T. PLAZA 514  ,1702,4653-5125,6840005,CIUDADELA,TRES DE FEBRERO,eemn4d117@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6840,"TRES LOMAS E/PUEYRREDON Y T. PLAZA 514  , CIUDADELA, TRES DE FEBRERO, Buenos Aires, Argentina","TRES LOMAS 514  , CIUDADELA, TRES DE FEBRERO, Buenos Aires, Argentina","TRES LOMAS 514, TRES DE FEBRERO, Buenos Aires, Argentina",-58.5349936,-34.6326762,EkxUcmVzIExvbWFzICYgSnVhbiBNYXJ0w61uIGRlIFB1ZXlycmVkw7NuLCBDaXVkYWRlbGEsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60684100,ESCUELA SECUNDARIA Nº5 REPUBLICAS DE AMERICA,Estatal,Activo,Urbano,AV. S. MARTIN E/AGÜERO Y B.DE IRIGOYEN 3443  ,1602,4730-3350,6861004,FLORIDA,VICENTE LOPEZ,media5vl@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6861,"AV. S. MARTIN E/AGÜERO Y B.DE IRIGOYEN 3443  , FLORIDA, VICENTE LOPEZ, Buenos Aires, Argentina","AV. S. MARTIN 3443  , FLORIDA, VICENTE LOPEZ, Buenos Aires, Argentina","AV. S. MARTIN 3443, VICENTE LOPEZ, Buenos Aires, Argentina",-58.4936291,-34.5250406,ElNSZW1lZGlvcyBkZSBFc2NhbGFkYSBkZSBTYW4gTWFydMOtbiAzNDQzLCBCMTYwMkVLRSBGbG9yaWRhLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,60684200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 NUESTRA SRA. DE LA MERCED,Estatal,Activo,Urbano,EMANCIPADOR 10080  Villa 11 de Septiembre,1657,4739-0031,6840010,LOMA HERMOSA,TRES DE FEBRERO,escuelatecnicatres@yahoo.com.ar; omt1170003@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,6840,"EMANCIPADOR 10080  Villa 11 de Septiembre, LOMA HERMOSA, TRES DE FEBRERO, Buenos Aires, Argentina","EMANCIPADOR 10080  Villa 11 de Septiembre, LOMA HERMOSA, TRES DE FEBRERO, Buenos Aires, Argentina","EMANCIPADOR 10080  Villa 11, TRES DE FEBRERO, Buenos Aires, Argentina",,,
Buenos Aires,60686900,ESCUELA SECUNDARIA Nº15 INDEPENDENCIA DEL PERU,Estatal,Activo,Urbano,A.BOTTARO ( EX. PAZ ) 1125  ,1878,4254-3290,6658008,QUILMES,QUILMES,mm085015@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6658,"A.BOTTARO ( EX. PAZ ) 1125  , QUILMES, QUILMES, Buenos Aires, Argentina","A.BOTTARO ( EX. PAZ ) 1125  , QUILMES, QUILMES, Buenos Aires, Argentina","A.BOTTARO ( EX. PAZ ) 1125, QUILMES, Buenos Aires, Argentina",,,
Buenos Aires,60687000,ESCUELA SECUNDARIA Nº15,Estatal,Activo,Urbano,ISABEL de BARNES 4320  ,1761,492-0200,6539007,PONTEVEDRA,MERLO,eesecundaria15@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6539,"ISABEL de BARNES 4320  , PONTEVEDRA, MERLO, Buenos Aires, Argentina","ISABEL de BARNES 4320  , PONTEVEDRA, MERLO, Buenos Aires, Argentina","ISABEL de BARNES 4320, MERLO, Buenos Aires, Argentina",-58.6986012,-34.7502442,EkNJc2FiZWwgZGUgQmFybmVzIDQzMjAsIEIxNzYxRFFKIFBvbnRldmVkcmEsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60687001,ANEXO I DE ESCUELA SECUNDARIA Nº15,Estatal,Activo,Urbano,DE LOS ITALIANOS 3690  ,1761,492-4335,6539007,PONTEVEDRA,MERLO,eesecundaria15@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6539,"DE LOS ITALIANOS 3690  , PONTEVEDRA, MERLO, Buenos Aires, Argentina","DE LOS ITALIANOS 3690  , PONTEVEDRA, MERLO, Buenos Aires, Argentina","DE LOS ITALIANOS 3690, MERLO, Buenos Aires, Argentina",-58.7056645,-34.7498539,EkNEZSBsb3MgSXRhbGlhbm9zIDM2OTAsIEIxNzYxRUdIIFBvbnRldmVkcmEsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60688200,ESCUELA SECUNDARIA Nº2 EVA PERON,Estatal,Activo,Urbano,JOSE HERNANDEZ 775  ,1635,448-5884,6638013,PRESIDENTE DERQUI,PILAR,0083ees2@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6638,"JOSE HERNANDEZ 775  , PRESIDENTE DERQUI, PILAR, Buenos Aires, Argentina","JOSE HERNANDEZ 775  , PRESIDENTE DERQUI, PILAR, Buenos Aires, Argentina","JOSE HERNANDEZ 775, PILAR, Buenos Aires, Argentina",-58.841117,-34.4890817,EkRKb3PDqSBIZXJuw6FuZGV6IDc3NSwgQjE2MzVMUkEgUHJlcy4gRGVycXVpLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,60690800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ALFEREZ JOSÉ MARÍA SOBRAL,Estatal,Activo,Rural,RIO PARANA MINI Y CANAL 4-3ºSECC.ISLAS S/N  ,1646,4728-1718,6749031,2º SECCION DE ISLAS,SAN FERNANDO,escuelatecnicasobral@gmail.com; mt095001@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,True,False,False,6749,"RIO PARANA MINI Y CANAL 4-3ºSECC.ISLAS S/N  , 2º SECCION DE ISLAS, SAN FERNANDO, Buenos Aires, Argentina","RIO PARANA MINI Y CANAL 4-3ºSECC.ISLAS S/N  , 2º SECCION DE ISLAS, SAN FERNANDO, Buenos Aires, Argentina","RIO PARANA MINI Y CANAL 4-3ºSECC.ISLAS , SAN FERNANDO, Buenos Aires, Argentina",,,
Buenos Aires,60695200,ESCUELA SECUNDARIA Nº3 JUAN M. ESTRADA,Estatal,Activo,Urbano,MITRE 1250  ,1814,42-2033,6134006,CAÑUELAS,CAÑUELAS,docentesmedia3estrada@live.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6134,"MITRE 1250  , CAÑUELAS, CAÑUELAS, Buenos Aires, Argentina","MITRE 1250  , CAÑUELAS, CAÑUELAS, Buenos Aires, Argentina","MITRE 1250, CAÑUELAS, Buenos Aires, Argentina",-58.7632299,-35.0497133,EjdNaXRyZSAxMjUwLCBCMTgxNEJMWiBDYcOxdWVsYXMsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60695201,EXTENSION DE ESCUELA SECUNDARIA Nº3 JOSE MANUEL ESTRADA,Estatal,Activo,Urbano,LIBERTAD 1208  ,1814,43-2618,6134006,CAÑUELAS,CAÑUELAS,eemn3sec@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6134,"LIBERTAD 1208  , CAÑUELAS, CAÑUELAS, Buenos Aires, Argentina","LIBERTAD 1208  , CAÑUELAS, CAÑUELAS, Buenos Aires, Argentina","LIBERTAD 1208, CAÑUELAS, Buenos Aires, Argentina",-58.7645265,-35.0513226,EkBDYWxsZSBMaWJlcnRhZCAxMjA4LCBCMTgxNEVGQiBDYcOxdWVsYXMsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60695202,EXTENSION DE ESCUELA SECUNDARIA Nº3,Estatal,Activo,Rural,"RUTA 3 KM 76,500 S/N  LA NORIA",1814,43-2618,6134006,CAÑUELAS,CAÑUELAS,eemzsee@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6134,"RUTA 3 KM 76,500 S/N  LA NORIA, CAÑUELAS, CAÑUELAS, Buenos Aires, Argentina","RUTA 3 KM 76,500 S/N  LA NORIA, CAÑUELAS, CAÑUELAS, Buenos Aires, Argentina","RUTA 3 KM 76, CAÑUELAS, Buenos Aires, Argentina",-58.7287458,-34.9503516,ChIJN4VbY9bfvJURr_2rW1eS_No
Buenos Aires,60695300,ESCUELA SECUNDARIA Nº2 CORONEL DE MARINA L. ROSALES,Estatal,Activo,Urbano,REMEDIOS DE ESCALADA 215  ,1814,43-2541,6134006,CAÑUELAS,CAÑUELAS,leon_atletico@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6134,"REMEDIOS DE ESCALADA 215  , CAÑUELAS, CAÑUELAS, Buenos Aires, Argentina","REMEDIOS DE ESCALADA 215  , CAÑUELAS, CAÑUELAS, Buenos Aires, Argentina","REMEDIOS DE ESCALADA 215, CAÑUELAS, Buenos Aires, Argentina",-58.752717,-35.0625706,ChIJNyN5cUIfvZUR0yTN-phB3G4
Buenos Aires,60701800,ESCUELA SECUNDARIA Nº29,Estatal,Activo,Urbano,LOS ANDES 396  LOS MANZANARES,1765,4625-3316,6427014,VILLA LUZURIAGA,LA MATANZA,fabulosa29@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6427,"LOS ANDES 396  LOS MANZANARES, VILLA LUZURIAGA, LA MATANZA, Buenos Aires, Argentina","LOS ANDES 396  LOS MANZANARES, VILLA LUZURIAGA, LA MATANZA, Buenos Aires, Argentina","LOS ANDES 396, LA MATANZA, Buenos Aires, Argentina",-58.6040595,-34.6742099,ChIJh9g78gbHvJURGlog716vrn4
Buenos Aires,60709900,ESCUELA SECUNDARIA Nº3,Estatal,Activo,Urbano,SOBERANIA NACIONAL 1184  ,1625,42-3320,6252001,BELEN DE ESCOBAR,ESCOBAR,escuelamedia3deescobar@yahoo.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6252,"SOBERANIA NACIONAL 1184  , BELEN DE ESCOBAR, ESCOBAR, Buenos Aires, Argentina","SOBERANIA NACIONAL 1184  , BELEN DE ESCOBAR, ESCOBAR, Buenos Aires, Argentina","SOBERANIA NACIONAL 1184, ESCOBAR, Buenos Aires, Argentina",-58.7767736,-34.3380752,EkxTb2JlcmFuaWEgTmFjaW9uYWwgMTE4NCwgQjE2MjVMSVAgQmVsw6luIGRlIEVzY29iYXIsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60712200,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1 ALMIRANTE GUILLERMO BROWN,Estatal,Activo,Urbano,ECUADOR E/ BOSSINGA Y 25 DE MAYO S/N  ,1925,469-1234,6245005,ENSENADA,ENSENADA,rosanadiplacido@hotmail.com; mt114001@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,6245,"ECUADOR E/ BOSSINGA Y 25 DE MAYO S/N  , ENSENADA, ENSENADA, Buenos Aires, Argentina","ECUADOR 25 DE MAYO S/N  , ENSENADA, ENSENADA, Buenos Aires, Argentina","ECUADOR 25 DE MAYO , ENSENADA, Buenos Aires, Argentina",,,
Buenos Aires,60713400,ESCUELA SECUNDARIA Nº42 JUAN B DE LA SALLE,Estatal,Activo,Urbano,FRENCH E/ GAONA Y ARDOINO 127  ,1704,4658-0334,6427011,RAMOS MEJIA,LA MATANZA,esclasalle@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6427,"FRENCH E/ GAONA Y ARDOINO 127  , RAMOS MEJIA, LA MATANZA, Buenos Aires, Argentina","FRENCH 127  , RAMOS MEJIA, LA MATANZA, Buenos Aires, Argentina","FRENCH 127, LA MATANZA, Buenos Aires, Argentina",-58.5631936,-34.6391711,ChIJTbzu1vrHvJURXycjxHKuBd4
Buenos Aires,60713600,ESCUELA SECUNDARIA Nº30,Estatal,Activo,Urbano,SIMON PEREZ Y LAZARO DE VENIALBO   LOS CEIBOS,1759,43-6728,6427005,GONZALEZ CATAN,LA MATANZA,eemn30@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6427,"SIMON PEREZ Y LAZARO DE VENIALBO   LOS CEIBOS, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","SIMON PEREZ Y LAZARO DE VENIALBO   LOS CEIBOS, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","SIMON PEREZ Y LAZARO DE VENIALBO   LOS CEIBOS, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina",,,
Buenos Aires,60713601,ANEXO I DE ESCUELA SECUNDARIA Nº30,Estatal,Activo,Urbano,ARRECIFES Y PUERTO ARGENTINO S/N  BARRIO LOS CEIBOS,1759,43-2066,6427005,GONZALEZ CATAN,LA MATANZA,eemn30@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6427,"ARRECIFES Y PUERTO ARGENTINO S/N  BARRIO LOS CEIBOS, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","ARRECIFES Y PUERTO ARGENTINO S/N  BARRIO LOS CEIBOS, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","ARRECIFES Y PUERTO ARGENTINO , LA MATANZA, Buenos Aires, Argentina",-58.6158986,-34.7933396,Ek1BcnJlY2lmZXMgJiBQdWVydG8gQXJnZW50aW5vLCBCMTc1OCBHb256w6FsZXogQ2F0w6FuLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,60720300,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº9 CRUCERO ARA GENERAL BELGRANO,Estatal,Activo,Urbano,TEMPERLEY E/ JUAN PABLO 1 Y DIAZ 945  ,1772,4622-9496/0207,6427024,VILLA CELINA,LA MATANZA,noemi.sotelo.t9@gmail.com,True,False,True,False,False,False,False,False,False,False,True,True,False,False,6427,"TEMPERLEY E/ JUAN PABLO 1 Y DIAZ 945  , VILLA CELINA, LA MATANZA, Buenos Aires, Argentina","TEMPERLEY 1 Y DIAZ 945  , VILLA CELINA, LA MATANZA, Buenos Aires, Argentina","TEMPERLEY 1 Y DIAZ 945, LA MATANZA, Buenos Aires, Argentina",,,
Buenos Aires,60721900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4,Estatal,Activo,Urbano,PUEYRREDON 3150  ,1619,447-6810,6252005,GARIN,ESCOBAR,escuelamedia5garin@yahoo.com.ar; eestn4garinescobar@gmail.com,True,False,True,False,False,False,False,False,False,False,True,True,False,False,6252,"PUEYRREDON 3150  , GARIN, ESCOBAR, Buenos Aires, Argentina","PUEYRREDON 3150  , GARIN, ESCOBAR, Buenos Aires, Argentina","PUEYRREDON 3150, ESCOBAR, Buenos Aires, Argentina",-58.7451681,-34.4264599,EjlQdWV5cnJlZMOzbiAzMTUwLCBCMTYxOUVDTiBHYXJpbiwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,60730100,ESCUELA SECUNDARIA Nº5 MARIANO MORENO,Estatal,Activo,Urbano,AGUAPEY E/DE LA PEÑA Y BºITALIANOS 3864  ,1824,4289-2269,6434012,LANUS,LANUS,ees5lanus@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6434,"AGUAPEY E/DE LA PEÑA Y BºITALIANOS 3864  , LANUS, LANUS, Buenos Aires, Argentina","AGUAPEY 3864  , LANUS, LANUS, Buenos Aires, Argentina","AGUAPEY 3864, LANUS, Buenos Aires, Argentina",-58.3718814,-34.7374333,Ej5BZ3VhcGV5IDM4NjQsIEIxODI2RUlNIE1vbnRlIENoaW5nb2xvLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,60732000,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº6 COMBATE DE SAN LORENZO,Estatal,Activo,Urbano,AVDA.CALCHAQUI 1894  ,1879,4200-8915,6658008,QUILMES,QUILMES,tecnica62000@yahoo.com.ar; mt085006@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,6658,"AVDA.CALCHAQUI 1894  , QUILMES, QUILMES, Buenos Aires, Argentina","AVDA.CALCHAQUI 1894  , QUILMES, QUILMES, Buenos Aires, Argentina","AVDA.CALCHAQUI 1894, QUILMES, Buenos Aires, Argentina",-58.2883216,-34.7449,EjtBdi4gQ2FsY2hhcXXDrSAxODk0LCBRdWlsbWVzIE9lc3RlLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,60732700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 JAPON,Estatal,Activo,Urbano,JOSE LOPEZ (E/CARABELAS Y LEBENSON) 176  ,1876,4252-2795,6658001,BERNAL,QUILMES,media4quilmes@gmail.com; mm085004@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6658,"JOSE LOPEZ (E/CARABELAS Y LEBENSON) 176  , BERNAL, QUILMES, Buenos Aires, Argentina","JOSE LOPEZ (176  , BERNAL, QUILMES, Buenos Aires, Argentina","JOSE LOPEZ (176, QUILMES, Buenos Aires, Argentina",-58.2730048,-34.7102256,EjRKb3PDqSBFLiBMw7NwZXogMTc2LCBCZXJuYWwsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60733900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4 GENERAL MARTÍN MIGUEL DE GÜEMES,Estatal,Activo,Urbano,AV. SAN MARTIN E/FRENCH Y POSADAS 4650  ,1602,4761-6700,6861004,FLORIDA,VICENTE LOPEZ,tecnica4vl@hotmail.com; mt109004@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,6861,"AV. SAN MARTIN E/FRENCH Y POSADAS 4650  , FLORIDA, VICENTE LOPEZ, Buenos Aires, Argentina","AV. SAN MARTIN 4650  , FLORIDA, VICENTE LOPEZ, Buenos Aires, Argentina","AV. SAN MARTIN 4650, VICENTE LOPEZ, Buenos Aires, Argentina",-58.5212101,-34.5424578,ChIJz9VSGTK3vJUR71rDwoGLcWs
Buenos Aires,60734000,ESCUELA SECUNDARIA Nº21,Estatal,Activo,Urbano,CASTILLO Y TIBURON SECCION 3º CIRC. 50 S/N  ,1778,4487-5081,6427003,CIUDAD EVITA,LA MATANZA,media221lamatanza@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6427,"CASTILLO Y TIBURON SECCION 3º CIRC. 50 S/N  , CIUDAD EVITA, LA MATANZA, Buenos Aires, Argentina","CASTILLO Y TIBURON SECCION 3º CIRC. 50 S/N  , CIUDAD EVITA, LA MATANZA, Buenos Aires, Argentina","CASTILLO Y TIBURON SECCION 3º CIRC. 50 , LA MATANZA, Buenos Aires, Argentina",,,
Buenos Aires,60734700,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 REPÚBLICA DE MÉXICO,Estatal,Activo,Urbano,CAXARAVILLE Y FRIULI S/N  ,1875,4220-3820,6035013,WILDE,AVELLANEDA,tecnica3avellaneda@yahoo.com.ar; mt005003@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,6035,"CAXARAVILLE Y FRIULI S/N  , WILDE, AVELLANEDA, Buenos Aires, Argentina","CAXARAVILLE Y FRIULI S/N  , WILDE, AVELLANEDA, Buenos Aires, Argentina","CAXARAVILLE Y FRIULI , AVELLANEDA, Buenos Aires, Argentina",-58.3392391,-34.7186635,EjpGcml1bGkgJiBDYXhhcmF2aWxsZSwgQjE4NzUgV2lsZGUsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,60737400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,Estatal,Activo,Urbano,RIVADAVIA 1861  BARRIO FERROVIARIO,1854,4233-0653,6028008,LONGCHAMPS,ALMIRANTE BROWN,eem5altebrown@gmail.com; omm0040005@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6028,"RIVADAVIA 1861  BARRIO FERROVIARIO, LONGCHAMPS, ALMIRANTE BROWN, Buenos Aires, Argentina","RIVADAVIA 1861  BARRIO FERROVIARIO, LONGCHAMPS, ALMIRANTE BROWN, Buenos Aires, Argentina","RIVADAVIA 1861, ALMIRANTE BROWN, Buenos Aires, Argentina",-58.39301,-34.6092405,EixBdi4gUml2YWRhdmlhIDE4NjEsIEMxMDMzQUFJIENBQkEsIEFyZ2VudGluYQ
Buenos Aires,60737500,ESCUELA SECUNDARIA Nº10,Estatal,Activo,Urbano,MONTE SANTIAGO Y PINTOS 1790  ,1854,4233-6870,6028008,LONGCHAMPS,ALMIRANTE BROWN,mediadiez@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,6028,"MONTE SANTIAGO Y PINTOS 1790  , LONGCHAMPS, ALMIRANTE BROWN, Buenos Aires, Argentina","MONTE SANTIAGO Y PINTOS 1790  , LONGCHAMPS, ALMIRANTE BROWN, Buenos Aires, Argentina","MONTE SANTIAGO Y PINTOS 1790, ALMIRANTE BROWN, Buenos Aires, Argentina",-58.400464,-34.8489756,ElNJbnQuIEFsdmFybyBQaW50b3MgJiBDb21iYXRlIGRlIE1vbnRlIFNhbnRpYWdvLCBMb25nY2hhbXBzLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,60737501,ANEXO I DE ESCUELA SECUNDARIA Nº10,Estatal,Activo,Urbano,COIHUE E/ MERCEDES Y FINOCHIETTO S/N  BARRIO DOÑA SOL,1854,4233-5306,6028008,LONGCHAMPS,ALMIRANTE BROWN,secundariabasica9@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,6028,"COIHUE E/ MERCEDES Y FINOCHIETTO S/N  BARRIO DOÑA SOL, LONGCHAMPS, ALMIRANTE BROWN, Buenos Aires, Argentina","COIHUE E/ MERCEDES Y FINOCHIETTO S/N  BARRIO DOÑA SOL, LONGCHAMPS, ALMIRANTE BROWN, Buenos Aires, Argentina","COIHUE E/ MERCEDES Y FINOCHIETTO , ALMIRANTE BROWN, Buenos Aires, Argentina",,,
Buenos Aires,60741900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3,Estatal,Activo,Urbano,17 de Octubre (ex GOWLAND) 650  ,1849,4219-7195,6028004,CLAYPOLE,ALMIRANTE BROWN,eet3claypole@yahoo.com.ar; omt0040003@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,6028,"17 de Octubre (ex GOWLAND) 650  , CLAYPOLE, ALMIRANTE BROWN, Buenos Aires, Argentina","17 de Octubre (ex GOWLAND) 650  , CLAYPOLE, ALMIRANTE BROWN, Buenos Aires, Argentina","17 de Octubre (ex GOWLAND) 650, ALMIRANTE BROWN, Buenos Aires, Argentina",,,
