Jurisdicción,CUE Anexo,Nombre,Sector,Estado,Ámbito,Domicilio,CP,Teléfono,Código Localidad,Localidad,Departamento,E-mail,Ed. Común,Ed. Especial,Ed. de Jóvenes y Adultos,Ed. Artística,Ed. Hospitalaria Domiciliaria,Ed. Intercultural Bilingüe,Ed. Contexto de Encierro,Jardín maternal,Jardín de infantes,Primaria,Secundaria,Secundaria Técnica (INET),Superior no Universitario,Superior No Universitario (INET),dpto_link,Address,Address_2,Address_3,lng,lat,id
Buenos Aires,61847300,ESCUELA SECUNDARIA Nº78,Estatal,Activo,Urbano,CAÑADA DE GOMEZ y BUERAS 3345  BARRIO SAN PEDRO,1759,44-5084,6427016,VIRREY DEL PINO,LA MATANZA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"CAÑADA DE GOMEZ y BUERAS 3345  BARRIO SAN PEDRO, VIRREY DEL PINO, LA MATANZA, Buenos Aires, Argentina","CAÑADA DE GOMEZ y BUERAS 3345  BARRIO SAN PEDRO, VIRREY DEL PINO, LA MATANZA, Buenos Aires, Argentina","CAÑADA DE GOMEZ y BUERAS 3345, LA MATANZA, Buenos Aires, Argentina",-58.6367883,-34.8210951,EllTYW50aWFnbyBCdWVyYXMgJiBDYWxsZSBDYcOxYWRhIGRlIEfDs21leiwgQjE3NjMgVmlycmV5IGRlbCBQaW5vLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61847400,ESCUELA SECUNDARIA Nº125,Estatal,Activo,Urbano,PAREJA E/ MATIENZO Y LORENZINI 7053  ,1759,45-3933,6427005,GONZALEZ CATAN,LA MATANZA,hugoczujko@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"PAREJA E/ MATIENZO Y LORENZINI 7053  , GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","PAREJA 7053  , GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","PAREJA 7053, LA MATANZA, Buenos Aires, Argentina",-58.6177768,-34.7793064,EkZBbG9uc28gUGFyZWphIDcwNTMsIEIxNzU4QVlBIEdvbnrDoWxleiBDYXTDoW4sIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61847500,ESCUELA SECUNDARIA Nº74,Estatal,Activo,Urbano,J. B. BUSTOS 5934  ,1759,43-2446,6427005,GONZALEZ CATAN,LA MATANZA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"J. B. BUSTOS 5934  , GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","J. B. BUSTOS 5934  , GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","J. B. BUSTOS 5934, LA MATANZA, Buenos Aires, Argentina",-58.6384348,-34.790218,EkRKdWFuIEJ1c3RvcyA1OTM0LCBCMTc1OU5MSCBHb256w6FsZXogQ2F0w6FuLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61847600,ESC. SECUNDARIA BASICA Nº50,Estatal,Activo,Urbano,JOSE LEON LARRE Y J.B. BUSTO Ç 4191  ,1759,43-6129,6427005,GONZALEZ CATAN,LA MATANZA,adri_olca@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"JOSE LEON LARRE Y J.B. BUSTO Ç 4191  , GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","JOSE LEON LARRE Y J.B. BUSTO Ç 4191  , GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","JOSE LEON LARRE Y J.B. BUSTO Ç 4191, LA MATANZA, Buenos Aires, Argentina",-58.6550725,-34.775779,Ej9KdWFuIEJ1c3RvcyAmIEljYWxtYSwgR29uesOhbGV6IENhdMOhbiwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61847900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº159,Estatal,Activo,Urbano,SOBERANIA NACIONAL Y TRES CRUCES 2213  ,1757,4457-7491,6427006,GREGORIO DE LAFERRERE,LA MATANZA,sylalan2006@hotmail.com; obs0690059@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"SOBERANIA NACIONAL Y TRES CRUCES 2213  , GREGORIO DE LAFERRERE, LA MATANZA, Buenos Aires, Argentina","SOBERANIA NACIONAL Y TRES CRUCES 2213  , GREGORIO DE LAFERRERE, LA MATANZA, Buenos Aires, Argentina","SOBERANIA NACIONAL Y TRES CRUCES 2213, LA MATANZA, Buenos Aires, Argentina",-58.578304,-34.7423726,ElNTb2JlcmFuaWEgTmFjaW9uYWwgJiAzIENydWNlcywgQjE3NTcgR3JlZ29yaW8gZGUgTGFmZXJyZXJlLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61848000,ESCUELA SECUNDARIA Nº122,Estatal,Activo,Urbano,AGUIRRE ESQUINA ANDRADE S/N  BARRIO AMERICA,1755,4690-5701,6427010,RAFAEL CASTILLO,LA MATANZA,pablo.a.bordon@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"AGUIRRE ESQUINA ANDRADE S/N  BARRIO AMERICA, RAFAEL CASTILLO, LA MATANZA, Buenos Aires, Argentina","AGUIRRE ESQUINA ANDRADE S/N  BARRIO AMERICA, RAFAEL CASTILLO, LA MATANZA, Buenos Aires, Argentina","AGUIRRE ESQUINA ANDRADE , LA MATANZA, Buenos Aires, Argentina",-58.634522,-34.7131523,EldPbGVnYXJpbyBWaWN0b3IgQW5kcmFkZSAmIENuZWwuIEFndWlycmUsIEIxNzU1IFJhZmFlbCBDYXN0aWxsbywgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61848100,ESCUELA SECUNDARIA Nº82,Estatal,Activo,Urbano,EL DORADO E/ PARNASO Y J. VERNE 120  BARRIO ESPERANZA,1763,49-1960,6427016,VIRREY DEL PINO,LA MATANZA,es82virrey@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"EL DORADO E/ PARNASO Y J. VERNE 120  BARRIO ESPERANZA, VIRREY DEL PINO, LA MATANZA, Buenos Aires, Argentina","EL DORADO 120  BARRIO ESPERANZA, VIRREY DEL PINO, LA MATANZA, Buenos Aires, Argentina","EL DORADO 120, LA MATANZA, Buenos Aires, Argentina",-58.6403371,-34.8435219,ChIJj8wvcHzbvJUR1TZpIc8ONbI
Buenos Aires,61848300,ESC. SECUNDARIA BASICA Nº35,Estatal,Activo,Urbano,SOFOCLES ESQ. ATHUEL S/N  CORTEJARENA,1744,466-6045,6560005,LA REJA,MORENO,secundariabasica35@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06560,"SOFOCLES ESQ. ATHUEL S/N  CORTEJARENA, LA REJA, MORENO, Buenos Aires, Argentina","SOFOCLES ESQ. ATHUEL S/N  CORTEJARENA, LA REJA, MORENO, Buenos Aires, Argentina","SOFOCLES ESQ. ATHUEL , MORENO, Buenos Aires, Argentina",-58.8306098,-34.6273696,EjhBdHVlbCAmIFNvZm9jbGVzLCBCMTczOCBMYSBSZWphLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61848500,ESCUELA SECUNDARIA Nº5,Estatal,Activo,Urbano,GÜEMES Y SARGENTO GOMEZ   ,1686,46650637,6408002,HURLINGHAM,HURLINGHAM,esb1350@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"GÜEMES Y SARGENTO GOMEZ   , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","GÜEMES Y SARGENTO GOMEZ   , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","GÜEMES Y SARGENTO GOMEZ   , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina",-58.6350674,-34.5862962,ElZTZ3RvIEpvc8OpIE1hcmlhbm8gR8OzbWV6ICYgR3JhbC4gTWFydMOtbiBHw7xlbWVzLCBIdXJsaW5naGFtLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61848501,EXTENSION I DE ESCUELA SECUNDARIA Nº5 ALMAFUERTE,Estatal,Activo,Urbano,SARGENTO GOMEZ 1563  ,1686,4662-3793,6408002,HURLINGHAM,HURLINGHAM,escsm1355@yahoo.com.ar; mm135005@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"SARGENTO GOMEZ 1563  , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","SARGENTO GOMEZ 1563  , HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","SARGENTO GOMEZ 1563, HURLINGHAM, Buenos Aires, Argentina",-58.6343991,-34.586232,EkNTZ3RvIEpvc8OpIE1hcmlhbm8gR8OzbWV6IDE1NjMsIEh1cmxpbmdoYW0sIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61848600,ESC. SECUNDARIA BASICA Nº11 TOMAS LEBRETON,Estatal,Activo,Urbano,BONORINO 501  ,1688,4450-4091,6408001,CIUDAD VILLA SANTOS TESEI,HURLINGHAM,beatrizacci@yahoo.com.ar; estelacarfo@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"BONORINO 501  , CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","BONORINO 501  , CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","BONORINO 501, HURLINGHAM, Buenos Aires, Argentina",-58.6349996,-34.6275327,EjpFc3RlYmFuIEJvbm9yaW5vIDUwMSwgVmlsbGEgVGVzZWksIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61848700,ESCUELA SECUNDARIA Nº8 W.C MORRIS,Estatal,Activo,Urbano,DOLORES DE HUICI Y AMENABAR 1728  ,1686,4665-7340,6408003,WILLIAM C MORRIS,HURLINGHAM,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"DOLORES DE HUICI Y AMENABAR 1728  , WILLIAM C MORRIS, HURLINGHAM, Buenos Aires, Argentina","DOLORES DE HUICI Y AMENABAR 1728  , WILLIAM C MORRIS, HURLINGHAM, Buenos Aires, Argentina","DOLORES DE HUICI Y AMENABAR 1728, HURLINGHAM, Buenos Aires, Argentina",-58.6601662,-34.578784,EkdBbWVuYWJhciAmIERvbG9yZXMgZGUgSHVpY2ksIFdpbGxpYW0gQy4gTW9ycmlzLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61848800,ESC. SECUNDARIA BASICA Nº17 WOLF SCHOLNIK,Estatal,Activo,Urbano,SCHCOLNIK (ESQ. PISAGALLI) 419  ,1688,4459-1991,6408001,CIUDAD VILLA SANTOS TESEI,HURLINGHAM,sb17135@gmail.com; 0135bs0017@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"SCHCOLNIK (ESQ. PISAGALLI) 419  , CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","SCHCOLNIK (ESQ. PISAGALLI) 419  , CIUDAD VILLA SANTOS TESEI, HURLINGHAM, Buenos Aires, Argentina","SCHCOLNIK (ESQ. PISAGALLI) 419, HURLINGHAM, Buenos Aires, Argentina",-58.6262285,-34.6151615,ElhXb2xmIFNjaGNvbG5payAmIE1hZXN0cmEgQ2F0YWxpbmEgRy4gZGUgUGl6emFnYWxsaSwgVmlsbGEgVGVzZWksIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61848900,ESC. SECUNDARIA BASICA Nº22 J.M DE ROSAS,Estatal,Activo,Urbano,VERNET 3406  BARRIO EL DESTINO,1686,011-4462-5834,6408002,HURLINGHAM,HURLINGHAM,esb22hurlingham@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06408,"VERNET 3406  BARRIO EL DESTINO, HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","VERNET 3406  BARRIO EL DESTINO, HURLINGHAM, HURLINGHAM, Buenos Aires, Argentina","VERNET 3406, HURLINGHAM, Buenos Aires, Argentina",-58.6682751,-34.5924721,Ej1HZG9yLiBWZXJuZXQgMzQwNiwgV2lsbGlhbSBDLiBNb3JyaXMsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61849000,ESC. SECUNDARIA BASICA Nº38,Estatal,Activo,Urbano,INGENIERO WHITE E/ DORREGO Y DINAMARCA 948  ,1706,4443-5844,6568002,EL PALOMAR,MORON,nataliabarbier@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06568,"INGENIERO WHITE E/ DORREGO Y DINAMARCA 948  , EL PALOMAR, MORON, Buenos Aires, Argentina","INGENIERO WHITE 948  , EL PALOMAR, MORON, Buenos Aires, Argentina","INGENIERO WHITE 948, MORON, Buenos Aires, Argentina",-58.5992684,-34.6230715,ChIJ3b2Jz2G4vJURCpE5bWB-Iz4
Buenos Aires,61849200,ESCUELA SECUNDARIA Nº21,Estatal,Activo,Urbano,MONS. HLADNIK 3850  ,1826,4267-5485,6434007,REMEDIOS DE ESCALADA DE SAN MARTIN,LANUS,ees21lanus@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"MONS. HLADNIK 3850  , REMEDIOS DE ESCALADA DE SAN MARTIN, LANUS, Buenos Aires, Argentina","MONS. HLADNIK 3850  , REMEDIOS DE ESCALADA DE SAN MARTIN, LANUS, Buenos Aires, Argentina","MONS. HLADNIK 3850, LANUS, Buenos Aires, Argentina",-58.4171309,-34.7154272,ElFNb25zZcOxb3IgSi4gSGxhZG5payAzODUwLCBCMTgyNE9HSiBSZW1lZGlvcyBkZSBFc2NhbGFkYSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61849300,ESCUELA SECUNDARIA Nº4,Estatal,Activo,Urbano,126 ESQ 46   ,1925,422-7246,6245004,DIQUE 1,ENSENADA,marceliyay@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06245,"126 ESQ 46   , DIQUE 1, ENSENADA, Buenos Aires, Argentina","126 ESQ 46   , DIQUE 1, ENSENADA, Buenos Aires, Argentina","126 ESQ 46, ENSENADA, Buenos Aires, Argentina",-57.9358407,-34.8952621,EjdDYWxsZSA0NiAmIENhbGxlIDEyNiwgRW5zZW5hZGEsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61849400,ESCUELA SECUNDARIA Nº18,Estatal,Activo,Urbano,NOLTING E/ LUCHTER Y BOQUERON 3421  ,1702,4653-0605,6840005,CIUDADELA,TRES DE FEBRERO,secundaria18@yahoo.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06840,"NOLTING E/ LUCHTER Y BOQUERON 3421  , CIUDADELA, TRES DE FEBRERO, Buenos Aires, Argentina","NOLTING 3421  , CIUDADELA, TRES DE FEBRERO, Buenos Aires, Argentina","NOLTING 3421, TRES DE FEBRERO, Buenos Aires, Argentina",-58.5328668,-34.6418581,EjlOb2x0aW5nIDM0MjEsIEIxNzAyQ1NBIENpdWRhZGVsYSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61849500,ESCUELA SECUNDARIA Nº32,Estatal,Activo,Urbano,28 A E/ 116 A Y 117 A 1698  BARRIO JOSE MARIA FREIRE,1884,4391-1614,6091001,BERAZATEGUI,BERAZATEGUI,basica29@yahoo.com.ar; esb29begui@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06091,"28 A E/ 116 A Y 117 A 1698  BARRIO JOSE MARIA FREIRE, BERAZATEGUI, BERAZATEGUI, Buenos Aires, Argentina","28 A 28 A E/ 116 A Y 117 A 1698  BARRIO JOSE MARIA FREIRE, BERAZATEGUI, BERAZATEGUI, Buenos Aires, Argentina","28 A 28 A E/ 116 A Y 117 A 1698, BERAZATEGUI, Buenos Aires, Argentina",-58.2297729,-34.7913563,ChIJb128Dd4oo5URJi4l1bEG5yE
Buenos Aires,61849600,ESCUELA SECUNDARIA Nº127,Estatal,Activo,Urbano,SANTA ROSA 252  DON MANUEL,1832,4690-0281,6427010,RAFAEL CASTILLO,LA MATANZA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"SANTA ROSA 252  DON MANUEL, RAFAEL CASTILLO, LA MATANZA, Buenos Aires, Argentina","SANTA ROSA 252  DON MANUEL, RAFAEL CASTILLO, LA MATANZA, Buenos Aires, Argentina","SANTA ROSA 252, LA MATANZA, Buenos Aires, Argentina",-58.6354455,-34.7028798,EjZTdGEgUm9zYSAyNTIsIFJhZmFlbCBDYXN0aWxsbywgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61849700,ESC. SECUNDARIA BASICA Nº16,Estatal,Activo,Urbano,DELGADO 4362  SANTO TOMAS,1888,15-4040-8027,6274031,FCIO. VARELA,FLORENCIO VARELA,esb16fv@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06274,"DELGADO 4362  SANTO TOMAS, FCIO. VARELA, FLORENCIO VARELA, Buenos Aires, Argentina","DELGADO 4362  SANTO TOMAS, FCIO. VARELA, FLORENCIO VARELA, Buenos Aires, Argentina","DELGADO 4362, FLORENCIO VARELA, Buenos Aires, Argentina",-58.2447639,-34.8008679,Ek5Kb3PDqSBNYXTDrWFzIERlbGdhZG8gNDM2MiwgQjE4ODhBSFggRmxvcmVuY2lvIFZhcmVsYSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61849800,ESC. SECUNDARIA BASICA Nº6,Estatal,Activo,Urbano,COMODORO RIVADAVIA 4455  ,1874,4207-9213,6035001,AVELLANEDA,AVELLANEDA,anicay@hotmail.com; obs0050006@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06035,"COMODORO RIVADAVIA 4455  , AVELLANEDA, AVELLANEDA, Buenos Aires, Argentina","COMODORO RIVADAVIA 4455  , AVELLANEDA, AVELLANEDA, Buenos Aires, Argentina","COMODORO RIVADAVIA 4455, AVELLANEDA, Buenos Aires, Argentina",-58.3526644,-34.6809788,EitDb21vZG9ybyBSaXZhZGF2aWEsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61850000,ESC. SECUNDARIA BASICA Nº10,Estatal,Activo,Urbano,P Y MARGALL Y COLON 3382  ,1847,4219-4896,6028013,RAFAEL CALZADA,ALMIRANTE BROWN,secbas10@yahoo.com.ar; obs0040010@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06028,"P Y MARGALL Y COLON 3382  , RAFAEL CALZADA, ALMIRANTE BROWN, Buenos Aires, Argentina","P Y MARGALL Y COLON 3382  , RAFAEL CALZADA, ALMIRANTE BROWN, Buenos Aires, Argentina","P Y MARGALL Y COLON 3382, ALMIRANTE BROWN, Buenos Aires, Argentina",-58.3546221,-34.7939053,EkRDb2zDs24gJiBQaSB5IE1hcmdhbGwsIEIxODQ3IFJhZmFlbCBDYWx6YWRhLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61851100,ESC. SECUNDARIA BASICA Nº81,Estatal,Activo,Urbano,DESEADO E/ LEZICA Y F. ALCORTA 3774  ,1754,4691-2486,6427012,SAN JUSTO,LA MATANZA,tair2428@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"DESEADO E/ LEZICA Y F. ALCORTA 3774  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","DESEADO 3774  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","DESEADO 3774, LA MATANZA, Buenos Aires, Argentina",-58.5579015,-34.6959485,EjlEZXNlYWRvIDM3NzQsIEIxNzU0SEhEIFNhbiBKdXN0bywgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61851500,ESC. SECUNDARIA BASICA Nº86,Estatal,Activo,Urbano,PASO 3270  ,1752,4454-9577,6427020,LOMAS DE MIRADOR,LA MATANZA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"PASO 3270  , LOMAS DE MIRADOR, LA MATANZA, Buenos Aires, Argentina","PASO 3270  , LOMAS DE MIRADOR, LA MATANZA, Buenos Aires, Argentina","PASO 3270, LA MATANZA, Buenos Aires, Argentina",-58.5233335,-34.6652484,Ej5QYXNvIDMyNzAsIEIxNzUyQlhCIExvbWFzIGRlbCBNaXJhZG9yLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61851600,ESC. SECUNDARIA BASICA Nº88,Estatal,Activo,Urbano,RUTA 3 KM 28 Y EL RESERO S/N  ,1757,4698-0911,6427006,GREGORIO DE LAFERRERE,LA MATANZA,pp069028@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"RUTA 3 KM 28 Y EL RESERO S/N  , GREGORIO DE LAFERRERE, LA MATANZA, Buenos Aires, Argentina","RUTA 3 KM 28 Y EL RESERO S/N  , GREGORIO DE LAFERRERE, LA MATANZA, Buenos Aires, Argentina","RUTA 3 KM 28 Y EL RESERO , LA MATANZA, Buenos Aires, Argentina",-58.5064956,-34.7501153,Ej1TYW4gQ2xlbWVudGUgJiBFbCBSZXNlcm8sIDkgZGUgQWJyaWwsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61851700,ESCUELA SECUNDARIA Nº132,Estatal,Activo,Urbano,LARRAYA Y AMAMBAY 450  ,1765,4625-4319,6427007,ISIDRO CASANOVA,LA MATANZA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"LARRAYA Y AMAMBAY 450  , ISIDRO CASANOVA, LA MATANZA, Buenos Aires, Argentina","LARRAYA Y AMAMBAY 450  , ISIDRO CASANOVA, LA MATANZA, Buenos Aires, Argentina","LARRAYA Y AMAMBAY 450, LA MATANZA, Buenos Aires, Argentina",,,
Buenos Aires,61851800,ESCUELA SECUNDARIA Nº118,Estatal,Activo,Urbano,INCLAN Y ZAPIOLA 1856  VILLA SAHORES,1754,4484-0370,6427012,SAN JUSTO,LA MATANZA,esbn90@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"INCLAN Y ZAPIOLA 1856  VILLA SAHORES, SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","INCLAN Y ZAPIOLA 1856  VILLA SAHORES, SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","INCLAN Y ZAPIOLA 1856, LA MATANZA, Buenos Aires, Argentina",-58.5455492,-34.6837761,ChIJJ2DKfJjIvJUR46woS9KZh8s
Buenos Aires,61852100,ESCUELA SECUNDARIA Nº107,Estatal,Activo,Urbano,INDART 998  ,1754,4441-7338,6427012,SAN JUSTO,LA MATANZA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"INDART 998  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","INDART 998  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","INDART 998, LA MATANZA, Buenos Aires, Argentina",-58.5456794,-34.6704964,ElFDb21pc2lvbmFkbyBKb3PDqSBJbmRhcnQgOTk4LCBCMTc1MkRFVCBMb21hcyBkZWwgTWlyYWRvciwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61852200,ESC. SECUNDARIA BASICA Nº97,Estatal,Activo,Urbano,CERVIÑO Y PAMPA 3497  ,1754,4441-7973,6427012,SAN JUSTO,LA MATANZA,egb0053@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"CERVIÑO Y PAMPA 3497  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","CERVIÑO Y PAMPA 3497  , SAN JUSTO, LA MATANZA, Buenos Aires, Argentina","CERVIÑO Y PAMPA 3497, LA MATANZA, Buenos Aires, Argentina",-58.5753557,-34.6791613,EjpDZXJ2acOxbyAmIFBhbXBhLCBCMTc1NCBTYW4gSnVzdG8sIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61852300,ESCUELA SECUNDARIA Nº93,Estatal,Activo,Urbano,CATRIEL Y OLLEROS 3933  ,1766,4651-7301,6427008,LA TABLADA,LA MATANZA,adrianafalcon61@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"CATRIEL Y OLLEROS 3933  , LA TABLADA, LA MATANZA, Buenos Aires, Argentina","CATRIEL Y OLLEROS 3933  , LA TABLADA, LA MATANZA, Buenos Aires, Argentina","CATRIEL Y OLLEROS 3933, LA MATANZA, Buenos Aires, Argentina",-58.5361182,-34.6782952,EkNDYXRyaWVsICYgQ25lbC4gT2xsZXJvcywgTG9tYXMgZGVsIE1pcmFkb3IsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61852400,ESCUELA SECUNDARIA Nº94,Estatal,Activo,Urbano,GUALEGUAYCHU 568  LA SALADA,1774,4622-2916,6427013,TAPIALES,LA MATANZA,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06427,"GUALEGUAYCHU 568  LA SALADA, TAPIALES, LA MATANZA, Buenos Aires, Argentina","GUALEGUAYCHU 568  LA SALADA, TAPIALES, LA MATANZA, Buenos Aires, Argentina","GUALEGUAYCHU 568, LA MATANZA, Buenos Aires, Argentina",-58.4302476,-34.7611823,ChIJc7zm3W_SvJURM6tTsg0Pt9I
Buenos Aires,61852500,ESC. SECUNDARIA BASICA Nº167,Estatal,Activo,Urbano,VENTURA BOSCH Y CRUZ VARELA 2170  BARRIO LUJAN,1757,4646-0872,6427006,GREGORIO DE LAFERRERE,LA MATANZA,juanisajara@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"VENTURA BOSCH Y CRUZ VARELA 2170  BARRIO LUJAN, GREGORIO DE LAFERRERE, LA MATANZA, Buenos Aires, Argentina","VENTURA BOSCH Y CRUZ VARELA 2170  BARRIO LUJAN, GREGORIO DE LAFERRERE, LA MATANZA, Buenos Aires, Argentina","VENTURA BOSCH Y CRUZ VARELA 2170, LA MATANZA, Buenos Aires, Argentina",-58.5752746,-34.7508136,ElBWZW50dXJhIEJvc2NoICYgSnVhbiBDcnV6IFZhcmVsYSwgR3JlZ29yaW8gZGUgTGFmZXJyZXJlLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61852600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº145,Estatal,Activo,Urbano,LABARDEN 5395  ,1765,4486-9918,6427014,VILLA LUZURIAGA,LA MATANZA,acostanoemi@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"LABARDEN 5395  , VILLA LUZURIAGA, LA MATANZA, Buenos Aires, Argentina","LABARDEN 5395  , VILLA LUZURIAGA, LA MATANZA, Buenos Aires, Argentina","LABARDEN 5395, LA MATANZA, Buenos Aires, Argentina",-58.600847,-34.6878399,ChIJ39vOYvjGvJUR7coF-57yJE8
Buenos Aires,61852700,ESC. SECUNDARIA BASICA Nº104,Estatal,Activo,Urbano,CELESTINO VIDAL Y CARLOS CASARES 1451  ,1765,4694-7278,6427007,ISIDRO CASANOVA,LA MATANZA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"CELESTINO VIDAL Y CARLOS CASARES 1451  , ISIDRO CASANOVA, LA MATANZA, Buenos Aires, Argentina","CELESTINO VIDAL Y CARLOS CASARES 1451  , ISIDRO CASANOVA, LA MATANZA, Buenos Aires, Argentina","CELESTINO VIDAL Y CARLOS CASARES 1451, LA MATANZA, Buenos Aires, Argentina",-58.5937942,-34.7216514,EkpDZWxlc3Rpbm8gVmlkYWwgJiBDYXJsb3MgQ2FzYXJlcywgSXNpZHJvIENhc2Fub3ZhLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
