Jurisdicción,CUE Anexo,Nombre,Sector,Estado,Ámbito,Domicilio,CP,Teléfono,Código Localidad,Localidad,Departamento,E-mail,Ed. Común,Ed. Especial,Ed. de Jóvenes y Adultos,Ed. Artística,Ed. Hospitalaria Domiciliaria,Ed. Intercultural Bilingüe,Ed. Contexto de Encierro,Jardín maternal,Jardín de infantes,Primaria,Secundaria,Secundaria Técnica (INET),Superior no Universitario,Superior No Universitario (INET),dpto_link,Address,Address_2,Address_3,lng,lat,id
Buenos Aires,61238400,ESCUELA SECUNDARIA Nº36 ESTEBAN ECHEVERRIA,Estatal,Activo,Urbano,MEDRANO Y BELGRANO 90  ,1704,4658-8060,6427011,RAMOS MEJIA,LA MATANZA,media36lamatanza@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06427,"MEDRANO Y BELGRANO 90  , RAMOS MEJIA, LA MATANZA, Buenos Aires, Argentina","MEDRANO Y BELGRANO 90  , RAMOS MEJIA, LA MATANZA, Buenos Aires, Argentina","MEDRANO Y BELGRANO 90, LA MATANZA, Buenos Aires, Argentina",-58.5773078,-34.6436188,Ej9NZWRyYW5vICYgQmVsZ3Jhbm8sIEIxNzA0IFJhbW9zIE1lasOtYSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61241100,ESCUELA SECUNDARIA Nº18 SANTA MARIA DE BUENOS AIRES,Estatal,Activo,Urbano,PIZZURNO 950  ,1704,4653-4711,6427011,RAMOS MEJIA,LA MATANZA,ees18lamatanza@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06427,"PIZZURNO 950  , RAMOS MEJIA, LA MATANZA, Buenos Aires, Argentina","PIZZURNO 950  , RAMOS MEJIA, LA MATANZA, Buenos Aires, Argentina","PIZZURNO 950, LA MATANZA, Buenos Aires, Argentina",-58.5480217,-34.6419603,ChIJaaelegzIvJUR6_55Jjkq708
Buenos Aires,61242100,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº8 JORGE NEWBERY,Estatal,Activo,Urbano,ALMAFUERTE E/DON BOSCO Y BUCHARDO 17  ,1754,4659-1833,6427014,VILLA LUZURIAGA,LA MATANZA,jnewbery8@yahoo.com.ar; mt069008@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,True,False,False,06427,"ALMAFUERTE E/DON BOSCO Y BUCHARDO 17  , VILLA LUZURIAGA, LA MATANZA, Buenos Aires, Argentina","ALMAFUERTE 17  , VILLA LUZURIAGA, LA MATANZA, Buenos Aires, Argentina","ALMAFUERTE 17, LA MATANZA, Buenos Aires, Argentina",-58.588743,-34.6561475,ChIJc2_tHZjHvJUR7QZ-Pt4kPOM
Buenos Aires,61250100,ESCUELA SECUNDARIA Nº4,Estatal,Activo,Urbano,DR. JOSE PENNA E/VIAMONTE Y LA TORRE 950  ,1669,477937,6638002,DEL VISO,PILAR,eesecundaria4delviso@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06638,"DR. JOSE PENNA E/VIAMONTE Y LA TORRE 950  , DEL VISO, PILAR, Buenos Aires, Argentina","DR. JOSE PENNA 950  , DEL VISO, PILAR, Buenos Aires, Argentina","DR. JOSE PENNA 950, PILAR, Buenos Aires, Argentina",,,
Buenos Aires,61290800,ESCUELA SECUNDARIA Nº25 DR. IGNACIO ARIETA,Estatal,Activo,Urbano,LEON GALLO ESQ. H. YRIGOYEN S/N  BARRIO 20 DE JULIO,1765,4625-4401,6427007,ISIDRO CASANOVA,LA MATANZA,m25lamatanza@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06427,"LEON GALLO ESQ. H. YRIGOYEN S/N  BARRIO 20 DE JULIO, ISIDRO CASANOVA, LA MATANZA, Buenos Aires, Argentina","LEON GALLO ESQ. H. YRIGOYEN S/N  BARRIO 20 DE JULIO, ISIDRO CASANOVA, LA MATANZA, Buenos Aires, Argentina","LEON GALLO ESQ. H. YRIGOYEN , LA MATANZA, Buenos Aires, Argentina",-58.5761483,-34.6921296,ElZQcmVzLiBIaXDDs2xpdG8gSXJpZ295ZW4gJiBQZWRybyBMZcOzbiBHYWxsbywgQjE3NTQgU2FuIEp1c3RvLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61299500,ESCUELA SECUNDARIA Nº11 MADRES Y ABUELAS DE PLAZA DE MAYO,Estatal,Activo,Urbano,MOCTEZUMA 580  ,1746,487-1987,6560004,FRANCISCO ALVAREZ,MORENO,bajicalu@yahoo.com.ar; mm073011@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06560,"MOCTEZUMA 580  , FRANCISCO ALVAREZ, MORENO, Buenos Aires, Argentina","MOCTEZUMA 580  , FRANCISCO ALVAREZ, MORENO, Buenos Aires, Argentina","MOCTEZUMA 580, MORENO, Buenos Aires, Argentina",-58.8506582,-34.6313841,EkJNb2N0ZXp1bWEgNTgwLCBCMTc0NkpPRCBGcmFuY2lzY28gQWx2YXJleiwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61309600,ESCUELA SECUNDARIA Nº7 CACIQUE PINCEN,Estatal,Activo,Rural,ALMIRANTE BROWN S/N  ,1601,4728-0015,6749029,ISLA MARTIN GARCIA,SAN FERNANDO,media07mgarcia@gmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06749,"ALMIRANTE BROWN S/N  , ISLA MARTIN GARCIA, SAN FERNANDO, Buenos Aires, Argentina","ALMIRANTE BROWN S/N  , ISLA MARTIN GARCIA, SAN FERNANDO, Buenos Aires, Argentina","ALMIRANTE BROWN , SAN FERNANDO, Buenos Aires, Argentina",-58.5525806,-34.4466936,EjJBbG10ZSBCcm93biwgU2FuIEZlcm5hbmRvLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61340700,ESCUELA SECUNDARIA Nº10,Estatal,Activo,Urbano,LAS FLORES E/VIRREY DEL PINO Y TOAY 1600  ,1875,4207-9918,6035013,WILDE,AVELLANEDA,eem10avellaneda@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06035,"LAS FLORES E/VIRREY DEL PINO Y TOAY 1600  , WILDE, AVELLANEDA, Buenos Aires, Argentina","LAS FLORES 1600  , WILDE, AVELLANEDA, Buenos Aires, Argentina","LAS FLORES 1600, AVELLANEDA, Buenos Aires, Argentina",-58.3028401,-34.6907607,ChIJnc2haD8yo5URvBsmGqBexyk
Buenos Aires,61343200,ESCUELA SECUNDARIA Nº3 DR. ARISTOBULO DEL VALLE,Estatal,Activo,Urbano,MADRID 691  Santa Rosa,1888,4274-0446,6274031,FCIO. VARELA,FLORENCIO VARELA,escuelamedia3varela@gmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06274,"MADRID 691  Santa Rosa, FCIO. VARELA, FLORENCIO VARELA, Buenos Aires, Argentina","MADRID 691  Santa Rosa, FCIO. VARELA, FLORENCIO VARELA, Buenos Aires, Argentina","MADRID 691, FLORENCIO VARELA, Buenos Aires, Argentina",-58.2820735,-34.8356633,EjhNYWRyaWQgNjkxLCBCMTg2N0FNRSBTYW50YSBSb3NhLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61349700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº21,Estatal,Activo,Urbano,AV. SAN MARTIN 38  ,1876,4251-8827,6658001,BERNAL,QUILMES,m21quilmes@yahoo.com.ar; mm085021@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06658,"AV. SAN MARTIN 38  , BERNAL, QUILMES, Buenos Aires, Argentina","AV. SAN MARTIN 38  , BERNAL, QUILMES, Buenos Aires, Argentina","AV. SAN MARTIN 38, QUILMES, Buenos Aires, Argentina",-58.2725996,-34.7148579,EjNBdi4gU2FuIE1hcnTDrW4gMzgsIEJlcm5hbCwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61424400,ESCUELA SECUNDARIA Nº51,Estatal,Activo,Urbano,ATALCO E/ TODY Y TINOGASTA 4551  EL TALITA,1759,43-6734,6427005,GONZALEZ CATAN,LA MATANZA,media51lamatanza@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06427,"ATALCO E/ TODY Y TINOGASTA 4551  EL TALITA, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","ATALCO 4551  EL TALITA, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","ATALCO 4551, LA MATANZA, Buenos Aires, Argentina",-58.6317982,-34.7633314,ChIJLTc5hmTEvJURC6RJ4TlvvzA
Buenos Aires,61424401,EXTENSION I DE ESCUELA SECUNDARIA Nº51,Estatal,Activo,Urbano,MANUEL ARIAS E/ ZEPPELIN Y MONTGOLFIEL 4274  LOMAS DE GARONE,1759,43-6812,6427005,GONZALEZ CATAN,LA MATANZA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06427,"MANUEL ARIAS E/ ZEPPELIN Y MONTGOLFIEL 4274  LOMAS DE GARONE, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","MANUEL ARIAS 4274  LOMAS DE GARONE, GONZALEZ CATAN, LA MATANZA, Buenos Aires, Argentina","MANUEL ARIAS 4274, LA MATANZA, Buenos Aires, Argentina",-58.6318936,-34.7599344,EkVNYW51ZWwgQXJpYXMgNDI3NCwgQjE3NTlKRFYgR29uesOhbGV6IENhdMOhbiwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61469000,ESCUELA SECUNDARIA Nº16,Estatal,Activo,Urbano,MAXIMO PAZ 750  ,1824,4241-5319,6434012,LANUS,LANUS,secundaria16lanus@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"MAXIMO PAZ 750  , LANUS, LANUS, Buenos Aires, Argentina","MAXIMO PAZ 750  , LANUS, LANUS, Buenos Aires, Argentina","MAXIMO PAZ 750, LANUS, Buenos Aires, Argentina",-58.3990456,-34.6925887,Ej9Nw6F4aW1vIFBheiA3NTAsIEIxODIzQ1VBIExhbsO6cyBPZXN0ZSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61469001,ANEXO I DE ESCUELA SECUNDARIA Nº16,Estatal,Activo,Urbano,RAMOS E/ VELEZ SARSFIELD E YRIGOYEN 64  ,1824,424-13649,6434012,LANUS,LANUS,secundaria16lanus@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06434,"RAMOS E/ VELEZ SARSFIELD E YRIGOYEN 64  , LANUS, LANUS, Buenos Aires, Argentina","RAMOS 64  , LANUS, LANUS, Buenos Aires, Argentina","RAMOS 64, LANUS, Buenos Aires, Argentina",-58.3910762,-34.7012123,Ej5DbmVsLiBSYW1vcyA2NCwgQjE4MjRFSUIgTGFuw7pzIE9lc3RlLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61469300,ESCUELA SECUNDARIA Nº23,Estatal,Activo,Urbano,FLORENCIO SANCHEZ Y FELIPE CASTRO 1270  LA LOMA,1832,4283-3862,6490005,LOMAS DE ZAMORA,LOMAS DE ZAMORA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06490,"FLORENCIO SANCHEZ Y FELIPE CASTRO 1270  LA LOMA, LOMAS DE ZAMORA, LOMAS DE ZAMORA, Buenos Aires, Argentina","FLORENCIO SANCHEZ Y FELIPE CASTRO 1270  LA LOMA, LOMAS DE ZAMORA, LOMAS DE ZAMORA, Buenos Aires, Argentina","FLORENCIO SANCHEZ Y FELIPE CASTRO 1270, LOMAS DE ZAMORA, Buenos Aires, Argentina",-58.4433208,-34.7516807,ElFJbnQuIEZlbGlwZSBDYXN0cm8gJiBGbG9yZW5jaW8gU8OhbmNoZXosIEluZ2VuaWVybyBCdWRnZSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61469301,ANEXO I DE ESCUELA SECUNDARIA Nº23,Estatal,Activo,Urbano,LOPEZ DE VEGA 1483  BARRIO EL FARO,1832,15-5477-7701,6490001,BANFIELD,LOMAS DE ZAMORA,silmanan_esb357@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06490,"LOPEZ DE VEGA 1483  BARRIO EL FARO, BANFIELD, LOMAS DE ZAMORA, Buenos Aires, Argentina","LOPEZ DE VEGA 1483  BARRIO EL FARO, BANFIELD, LOMAS DE ZAMORA, Buenos Aires, Argentina","LOPEZ DE VEGA 1483, LOMAS DE ZAMORA, Buenos Aires, Argentina",-58.4442045,-34.7487079,EkRMb3BlIGRlIFZlZ2EgMTQ4MywgQjE4MjhFR0MgSW5nZW5pZXJvIEJ1ZGdlLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61469302,EXTENSION I DE ESCUELA SECUNDARIA Nº23,Estatal,Activo,Urbano,F.SANCHEZ E/CASTRO Y RIBERO S/N  LA LOMA,1832,4282-3833,6490005,LOMAS DE ZAMORA,LOMAS DE ZAMORA,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06490,"F.SANCHEZ E/CASTRO Y RIBERO S/N  LA LOMA, LOMAS DE ZAMORA, LOMAS DE ZAMORA, Buenos Aires, Argentina","F.SANCHEZ E/CASTRO Y RIBERO S/N  LA LOMA, LOMAS DE ZAMORA, LOMAS DE ZAMORA, Buenos Aires, Argentina","F.SANCHEZ E/CASTRO Y RIBERO , LOMAS DE ZAMORA, Buenos Aires, Argentina",,,
Buenos Aires,61474800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº9 SOLDADO VÍCTOR RODRIGUEZ,Estatal,Activo,Urbano,SOLDADO RODRIGUEZ Y MANUELA PEDRAZA   ,1832,4693-3009,6490010,BARRIO 2 DE ABRIL,LOMAS DE ZAMORA,mm062027@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06490,"SOLDADO RODRIGUEZ Y MANUELA PEDRAZA   , BARRIO 2 DE ABRIL, LOMAS DE ZAMORA, Buenos Aires, Argentina","SOLDADO RODRIGUEZ Y MANUELA PEDRAZA   , BARRIO 2 DE ABRIL, LOMAS DE ZAMORA, Buenos Aires, Argentina","SOLDADO RODRIGUEZ Y MANUELA PEDRAZA   , BARRIO 2 DE ABRIL, LOMAS DE ZAMORA, Buenos Aires, Argentina",,,
Buenos Aires,61474900,ESCUELA SECUNDARIA Nº26,Estatal,Activo,Urbano,RICARDO PALMA 195  ,1828,4273-7804,6490005,LOMAS DE ZAMORA,LOMAS DE ZAMORA,media26ldez@yahoo.com.ar; ferdeliebana@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06490,"RICARDO PALMA 195  , LOMAS DE ZAMORA, LOMAS DE ZAMORA, Buenos Aires, Argentina","RICARDO PALMA 195  , LOMAS DE ZAMORA, LOMAS DE ZAMORA, Buenos Aires, Argentina","RICARDO PALMA 195, LOMAS DE ZAMORA, Buenos Aires, Argentina",-58.4452685,-34.7385775,EkRSaWNhcmRvIFBhbG1hIDE5NSwgQjE4MjFGTEMgSW5nZW5pZXJvIEJ1ZGdlLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61474901,ANEXO I DE ESCUELA SECUNDARIA Nº26,Estatal,Activo,Urbano,ESPRONCEDA E/PUERTO ARGENTINO Y RAWSON 297  VILLA ALBERTINA,1828,4273-7804,6490001,BANFIELD,LOMAS DE ZAMORA,media26ldz@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06490,"ESPRONCEDA E/PUERTO ARGENTINO Y RAWSON 297  VILLA ALBERTINA, BANFIELD, LOMAS DE ZAMORA, Buenos Aires, Argentina","ESPRONCEDA 297  VILLA ALBERTINA, BANFIELD, LOMAS DE ZAMORA, Buenos Aires, Argentina","ESPRONCEDA 297, LOMAS DE ZAMORA, Buenos Aires, Argentina",-58.4448874,-34.7367951,EkdKb3PDqSBFc3Byb25jZWRhIDI5NywgQjE4MjFGS0UgSW5nZW5pZXJvIEJ1ZGdlLCBCdWVub3MgQWlyZXMsIEFyZ2VudGluYQ
Buenos Aires,61475000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº25,Estatal,Activo,Urbano,AV. PTE. J. D. PERÓN 4002  VILLA CENTENARIO,1828,4285-5571,6490001,BANFIELD,LOMAS DE ZAMORA,media25lomasdezamora@yahoo.com.ar; omm0620025@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06490,"AV. PTE. J. D. PERÓN 4002  VILLA CENTENARIO, BANFIELD, LOMAS DE ZAMORA, Buenos Aires, Argentina","AV. PTE. J. D. PERÓN 4002  VILLA CENTENARIO, BANFIELD, LOMAS DE ZAMORA, Buenos Aires, Argentina","AV. PTE. J. D. PERÓN 4002, LOMAS DE ZAMORA, Buenos Aires, Argentina",-58.4435769,-34.7238749,ElJQcmVzLiBKdWFuIERvbWluZ28gUGVyw7NuIDQwMDIsIEIxODIxRkNRIFZpbGxhIENlbnRlbmFyaW8sIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61475100,ESCUELA SECUNDARIA Nº24,Estatal,Activo,Urbano,CIPOLLETTI E/R. PALMA Y ESPRONCEDA   ,1828,4273-7803,6490018,INGENIERO BUDGE,LOMAS DE ZAMORA,mari_ginta@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06490,"CIPOLLETTI E/R. PALMA Y ESPRONCEDA   , INGENIERO BUDGE, LOMAS DE ZAMORA, Buenos Aires, Argentina","CIPOLLETTI E/R. PALMA Y ESPRONCEDA   , INGENIERO BUDGE, LOMAS DE ZAMORA, Buenos Aires, Argentina","CIPOLLETTI E/R. PALMA Y ESPRONCEDA   , INGENIERO BUDGE, LOMAS DE ZAMORA, Buenos Aires, Argentina",,,
Buenos Aires,61475101,ANEXO I DE ESCUELA SECUNDARIA Nº24,Estatal,Activo,Urbano,RICARDO PALMA 2351  ,1832,4273-7593,6490018,INGENIERO BUDGE,LOMAS DE ZAMORA,mari_ginta@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06490,"RICARDO PALMA 2351  , INGENIERO BUDGE, LOMAS DE ZAMORA, Buenos Aires, Argentina","RICARDO PALMA 2351  , INGENIERO BUDGE, LOMAS DE ZAMORA, Buenos Aires, Argentina","RICARDO PALMA 2351, LOMAS DE ZAMORA, Buenos Aires, Argentina",-58.4625984,-34.7165973,EkVSaWNhcmRvIFBhbG1hIDIzNTEsIEIxODI3RktFIEluZ2VuaWVybyBCdWRnZSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61475102,EXTENSION I DE ESCUELA SECUNDARIA Nº24,Estatal,Activo,Urbano,CIPOLETTI Y R. PALMA 2202  ,1832,4273-8234,6490018,INGENIERO BUDGE,LOMAS DE ZAMORA,mari_ginta@hotmail.com,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06490,"CIPOLETTI Y R. PALMA 2202  , INGENIERO BUDGE, LOMAS DE ZAMORA, Buenos Aires, Argentina","CIPOLETTI Y R. PALMA 2202  , INGENIERO BUDGE, LOMAS DE ZAMORA, Buenos Aires, Argentina","CIPOLETTI Y R. PALMA 2202, LOMAS DE ZAMORA, Buenos Aires, Argentina",-58.4618201,-34.7177312,EklDaXBvbGxldGkgJiBSaWNhcmRvIFBhbG1hLCBCMTgyMSBJbmdlbmllcm8gQnVkZ2UsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61475700,ESCUELA SECUNDARIA Nº23,Estatal,Activo,Urbano,Av.FLEMING 3956  ,1651,4713-3040,6371035,VILLA ZAGALA,GENERAL SAN MARTIN,secundaria23sm@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06371,"Av.FLEMING 3956  , VILLA ZAGALA, GENERAL SAN MARTIN, Buenos Aires, Argentina","Av.FLEMING 3956  , VILLA ZAGALA, GENERAL SAN MARTIN, Buenos Aires, Argentina","Av.FLEMING 3956, GENERAL SAN MARTIN, Buenos Aires, Argentina",-58.5184404,-34.5155185,EjBTYW4gTG9yZW56byAzOTU2LCBNdW5ybywgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61480600,ESCUELA SECUNDARIA Nº14,Estatal,Activo,Urbano,SARCIONE E/ MANCO Y PAZ S/N  ,1849,4268-3084,6028004,CLAYPOLE,ALMIRANTE BROWN,ees14_claypole@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06028,"SARCIONE E/ MANCO Y PAZ S/N  , CLAYPOLE, ALMIRANTE BROWN, Buenos Aires, Argentina","SARCIONE E/ MANCO Y PAZ S/N  , CLAYPOLE, ALMIRANTE BROWN, Buenos Aires, Argentina","SARCIONE E/ MANCO Y PAZ , ALMIRANTE BROWN, Buenos Aires, Argentina",,,
Buenos Aires,61531500,CENTRO DE EDUCACION AGRICOLA BRANDSEN,Estatal,Activo,Rural,RUTA 2 -KM.92 S/N  ,1980,44-3741,6119015,SAMBOROMBON,BRANDSEN,ceabrandsen@scdplanet.com.ar; omf0140002@abc.gov.ar,True,False,True,False,False,False,False,False,False,False,True,True,False,False,06119,"RUTA 2 -KM.92 S/N  , SAMBOROMBON, BRANDSEN, Buenos Aires, Argentina","RUTA 2 -KM.92 S/N  , SAMBOROMBON, BRANDSEN, Buenos Aires, Argentina","RUTA 2 -KM.92 , BRANDSEN, Buenos Aires, Argentina",-58.043181,-35.154496,ChIJ8S7wXn6_opURwmEikqFlZkQ
Buenos Aires,61544600,ESCUELA SECUNDARIA Nº15,Estatal,Activo,Urbano,LA CALANDRIA E/BOLIVAR Y FRIAS 1151  ,1846,4211-0884,6028002,BARRIO SAN JOSE,ALMIRANTE BROWN,escuelamedia15altebrown@yahoo.com.ar; omm0040015@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06028,"LA CALANDRIA E/BOLIVAR Y FRIAS 1151  , BARRIO SAN JOSE, ALMIRANTE BROWN, Buenos Aires, Argentina","LA CALANDRIA 1151  , BARRIO SAN JOSE, ALMIRANTE BROWN, Buenos Aires, Argentina","LA CALANDRIA 1151, ALMIRANTE BROWN, Buenos Aires, Argentina",-58.3377499,-34.762218,EjpMYSBDYWxhbmRyaWEgMTE1MSwgQjE4NDQgU2FuIEpvc2UsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61544900,ESCUELA SECUNDARIA Nº9,Estatal,Activo,Urbano,SALLARES 1876  ,1888,4287-9067,6274047,ZEBALLOS,FLORENCIO VARELA,eem9deflorenciovarela@gmail.com; omm0320009@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06274,"SALLARES 1876  , ZEBALLOS, FLORENCIO VARELA, Buenos Aires, Argentina","SALLARES 1876  , ZEBALLOS, FLORENCIO VARELA, Buenos Aires, Argentina","SALLARES 1876, FLORENCIO VARELA, Buenos Aires, Argentina",-58.2578943,-34.8057319,Ek5Eci4gU2FsdmFkb3IgU2FsbGFyZXMgMTg3NiwgQjE4ODhJUEwgRmxvcmVuY2lvIFZhcmVsYSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61545000,ESCUELA SECUNDARIA Nº10,Estatal,Activo,Urbano,SICILIA 1820  PICO DE ORO,1888,42744261,6274005,FLORENCIO VARELA,FLORENCIO VARELA,secundaria10lolamora@yahoo.com.ar,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06274,"SICILIA 1820  PICO DE ORO, FLORENCIO VARELA, FLORENCIO VARELA, Buenos Aires, Argentina","SICILIA 1820  PICO DE ORO, FLORENCIO VARELA, FLORENCIO VARELA, Buenos Aires, Argentina","SICILIA 1820, FLORENCIO VARELA, Buenos Aires, Argentina",-58.2831897,-34.8445299,EjdTaWNpbGlhIDE4MjAsIEIxODY3IFNhbnRhIFJvc2EsIEJ1ZW5vcyBBaXJlcywgQXJnZW50aW5h
Buenos Aires,61545100,ESCUELA SECUNDARIA Nº11 AGUSTIN RAMIREZ,Estatal,Activo,Urbano,LA TRANQUERA Y EL MALAMBO 1622  AGUSTIN RAMIRES,1888,4213-0850,6274005,FLORENCIO VARELA,FLORENCIO VARELA,dan_ovejero@hotmail.com,True,False,True,False,False,False,False,False,False,False,True,False,False,False,06274,"LA TRANQUERA Y EL MALAMBO 1622  AGUSTIN RAMIRES, FLORENCIO VARELA, FLORENCIO VARELA, Buenos Aires, Argentina","LA TRANQUERA Y EL MALAMBO 1622  AGUSTIN RAMIRES, FLORENCIO VARELA, FLORENCIO VARELA, Buenos Aires, Argentina","LA TRANQUERA Y EL MALAMBO 1622, FLORENCIO VARELA, Buenos Aires, Argentina",-58.3160639,-34.7979434,Ej9MYSBUcmFucXVlcmEgJiBFbCBNYWxhbWJvLCBHZG9yLiBDb3N0YSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61545300,ESCUELA SECUNDARIA Nº20,Estatal,Activo,Urbano,Pedernera y Bulnes   BARRIO SAMORE,1722,499-1070,6539005,MERLO,MERLO,dalex102012@gmail.com; omm0710020@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06539,"Pedernera y Bulnes   BARRIO SAMORE, MERLO, MERLO, Buenos Aires, Argentina","Pedernera y Bulnes   BARRIO SAMORE, MERLO, MERLO, Buenos Aires, Argentina","Pedernera y Bulnes   BARRIO SAMORE, MERLO, MERLO, Buenos Aires, Argentina",,,
Buenos Aires,61545301,EXTENSION I DE ESCUELA SECUNDARIA Nº20,Estatal,Activo,Urbano,Paul groussac Alippi   ,1723,499-1070,6539005,MERLO,MERLO,alevelo1708@hotmail.com,True,False,False,False,False,False,True,False,False,False,True,False,False,False,06539,"Paul groussac Alippi   , MERLO, MERLO, Buenos Aires, Argentina","Paul groussac Alippi   , MERLO, MERLO, Buenos Aires, Argentina","Paul groussac Alippi   , MERLO, MERLO, Buenos Aires, Argentina",,,
Buenos Aires,61545400,ESCUELA POLIMODAL Nº21,Estatal,Activo,Urbano,AREVALO 1930  LOMA FLORIDA,1721,489-6324,6539005,MERLO,MERLO,buho_gris17@hotmail.com; mm071021@abc.gov.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06539,"AREVALO 1930  LOMA FLORIDA, MERLO, MERLO, Buenos Aires, Argentina","AREVALO 1930  LOMA FLORIDA, MERLO, MERLO, Buenos Aires, Argentina","AREVALO 1930, MERLO, Buenos Aires, Argentina",-58.7613532,-34.6804122,EjZBcsOpdmFsbyAxOTMwLCBCMTcyMk5URiBNZXJsbywgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
Buenos Aires,61545500,ESCUELA SECUNDARIA Nº22,Estatal,Activo,Urbano,AV. J. A. ROCA 3018  LOMAS DE MARILO,1744,481-8915,6560048,MORENO,MORENO,pol222_moreno@yahoo.com.ar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,06560,"AV. J. A. ROCA 3018  LOMAS DE MARILO, MORENO, MORENO, Buenos Aires, Argentina","AV. J. A. ROCA 3018  LOMAS DE MARILO, MORENO, MORENO, Buenos Aires, Argentina","AV. J. A. ROCA 3018, MORENO, Buenos Aires, Argentina",-58.7388513,-34.5921625,Ej9Ow6lzdG9yIEtpcmNobmVyIDMwMTgsIEIxNzM2SUhQIFRydWp1aSwgQnVlbm9zIEFpcmVzLCBBcmdlbnRpbmE
